teamID,gameID,shotsOnTarget,shots,goals,location,deep,ppda,fouls,corners,yellowCards,redCards,result
76,318,7,17,1,h,7,9.5926,12,7,0,0,D
84,318,4,18,1,a,3,5.9231,13,7,0,0,D
72,319,7,18,3,h,7,6.3438,8,3,1,0,W
86,319,3,7,0,a,3,13.6,15,3,2,1,L
90,320,3,12,0,h,3,8.6757,10,7,2,0,D
80,320,4,12,0,a,13,8.7241,13,7,1,0,D
88,321,4,22,1,h,15,4.44,9,11,2,0,L
75,321,7,14,3,a,6,12.1053,15,4,2,0,W
86,322,7,19,1,h,11,4.6818,12,8,0,0,W
76,322,0,7,0,a,5,10.75,12,4,3,0,L
85,323,3,12,0,h,14,7.2174,11,6,1,0,L
72,323,6,14,3,a,3,13.2174,8,4,0,0,W
82,324,8,25,1,h,12,4.6552,12,15,0,0,W
90,324,0,3,0,a,3,13.5909,9,1,1,0,L
84,325,3,18,1,h,10,4.4595,11,9,1,0,D
78,325,2,12,1,a,3,10.0,14,5,2,0,D
71,326,2,10,2,h,1,8.8636,10,2,0,0,W
79,326,5,13,0,a,5,6.25,11,11,2,0,L
87,327,5,16,2,h,15,7.625,4,7,1,0,D
77,327,2,7,2,a,1,15.5652,12,2,1,0,D
74,328,2,8,1,h,4,12.4783,17,4,1,1,W
81,328,2,18,0,a,7,7.8947,10,5,2,0,L
73,329,4,17,0,h,12,8.3,6,7,0,0,L
83,329,5,10,2,a,7,10.9583,8,3,1,0,W
80,330,5,16,1,h,10,11.4375,6,10,0,0,D
89,330,7,17,1,a,4,10.5789,9,11,3,0,D
77,331,5,21,2,h,6,9.56,7,6,2,0,W
89,331,6,12,1,a,9,3.5714,15,8,3,0,L
84,332,2,13,0,h,7,7.037000000000001,10,5,0,0,L
74,332,5,14,1,a,4,14.1176,12,4,3,0,W
79,333,3,13,2,h,5,6.7931,16,3,2,0,D
81,333,6,11,2,a,5,7.35,11,3,2,0,D
72,334,6,33,0,h,19,3.1154,9,14,1,0,L
76,334,1,5,1,a,4,18.5333,12,1,3,0,W
78,335,5,15,1,h,2,5.8261,11,8,0,0,L
90,335,4,10,2,a,4,5.4167,16,5,2,0,W
73,336,2,11,1,h,7,8.7222,7,9,4,0,L
85,336,6,11,3,a,2,14.2857,18,2,2,0,W
80,337,7,14,5,h,12,9.4516,16,8,0,1,W
86,337,3,10,1,a,1,13.3636,14,3,1,0,L
83,338,6,24,2,h,23,4.8571,9,11,4,0,W
75,338,3,7,1,a,2,9.0857,10,1,3,1,L
71,339,1,6,0,h,2,12.4194,10,0,3,0,L
87,339,9,11,6,a,10,6.5152,9,6,1,0,W
88,340,4,19,1,h,11,11.6429,12,7,1,0,L
82,340,3,6,2,a,2,7.4,17,1,3,0,W
81,341,3,9,1,h,6,7.0769,11,5,1,0,W
77,341,4,13,0,a,8,8.2917,9,6,0,0,L
90,342,1,14,0,h,3,7.25,14,4,3,0,D
73,342,3,11,0,a,3,4.8621,17,5,1,0,D
75,343,3,13,1,h,5,7.6471,9,3,0,0,W
79,343,1,9,0,a,2,10.65,11,4,2,0,L
74,344,2,7,1,h,4,12.0741,10,7,3,0,L
80,344,4,16,2,a,13,12.8571,11,8,1,0,W
85,345,3,11,2,h,9,10.5294,7,11,0,0,W
71,345,1,5,1,a,3,11.8261,15,0,3,0,L
76,346,5,11,3,h,13,10.8571,14,3,2,0,W
78,346,2,15,2,a,3,8.1,16,6,2,0,L
82,347,15,34,2,h,14,7.7391,11,7,2,0,W
84,347,4,10,1,a,3,18.3636,14,7,3,0,L
89,348,5,7,3,h,7,10.1563,21,2,4,0,W
83,348,5,13,2,a,4,7.3333,15,3,3,0,L
71,349,5,14,1,h,12,14.12,8,9,3,0,L
72,349,7,10,3,a,5,16.2,7,8,1,0,W
73,350,4,9,2,h,3,8.4074,11,10,0,0,W
74,350,1,6,0,a,7,7.05,18,2,0,0,L
75,351,4,22,2,h,14,4.28,10,11,0,0,D
76,351,3,11,2,a,2,15.8667,8,3,2,0,D
77,352,6,17,2,h,4,5.24,11,4,1,0,D
78,352,5,13,2,a,8,9.8696,14,5,1,0,D
79,353,2,13,1,h,10,9.6071,17,4,3,0,L
80,353,2,10,2,a,15,12.7059,5,4,2,0,W
81,354,3,14,1,h,2,11.1818,10,6,0,0,W
82,354,3,9,0,a,0,2.4483,11,3,3,0,L
83,355,4,17,1,h,22,7.0345,8,7,0,0,L
84,355,2,11,2,a,1,15.0455,11,3,2,0,W
85,356,2,9,1,h,7,5.6286,11,5,1,0,W
86,356,3,5,0,a,4,11.1739,6,2,0,0,L
87,357,7,11,3,h,5,5.825,14,3,0,0,W
88,357,1,4,0,a,3,7.6786,14,2,1,0,L
89,358,3,14,1,h,6,5.7692,7,9,1,0,W
90,358,4,13,0,a,2,7.3529,17,7,2,0,L
82,359,11,26,2,h,6,5.2,9,9,2,0,D
83,359,4,10,2,a,6,7.0968,10,2,2,1,D
74,360,5,16,1,h,17,4.3,9,12,2,1,D
77,360,3,11,1,a,3,12.85,9,2,1,0,D
84,361,3,10,1,h,6,4.4375,14,5,2,0,W
79,361,3,8,0,a,8,9.7143,15,0,5,0,L
80,362,7,20,1,h,11,9.2857,9,8,1,0,D
85,362,5,17,1,a,3,9.625,10,4,2,0,D
72,363,8,15,2,h,2,14.2,12,9,2,1,L
81,363,5,17,3,a,6,6.9286,13,6,3,0,W
88,364,9,22,4,h,25,5.3824,10,9,0,0,W
71,364,1,2,0,a,2,38.4545,10,1,1,0,L
86,365,3,14,1,h,4,7.5938,13,5,1,0,L
73,365,5,16,3,a,9,6.3143,8,4,3,0,W
90,366,4,11,0,h,10,8.6957,10,3,2,0,L
75,366,7,14,1,a,5,7.6552,11,8,2,0,W
78,367,4,14,1,h,1,13.3043,12,6,1,0,L
87,367,5,19,2,a,15,5.1,16,6,2,1,W
76,368,2,9,1,h,8,8.1786,8,4,1,0,W
89,368,1,7,0,a,1,14.7333,7,5,0,1,L
79,369,0,5,0,h,1,10.32,15,3,3,0,D
88,369,3,15,0,a,10,6.2174,10,8,1,0,D
85,370,2,13,1,h,8,6.7917,13,1,1,0,L
74,370,4,11,2,a,7,10.4074,12,4,2,1,W
73,371,4,12,3,h,4,7.8387,12,5,1,0,W
84,371,4,13,2,a,3,5.697,11,3,0,0,L
71,372,2,12,0,h,4,13.52,6,5,0,0,L
82,372,8,19,2,a,8,6.5217,6,8,0,0,W
75,373,1,10,1,h,5,9.8077,4,8,0,0,W
86,373,2,12,0,a,7,12.2,9,4,0,0,L
72,374,2,8,0,h,5,5.5946,7,7,0,0,L
83,374,3,11,2,a,9,8.1714,10,5,0,0,W
78,375,4,13,0,h,3,4.8462,9,10,1,0,L
75,375,3,8,1,a,8,7.3529,13,7,1,0,W
80,376,5,22,2,h,10,7.64,13,10,3,0,D
81,376,6,13,2,a,4,11.5926,14,9,5,0,D
90,377,4,9,1,h,5,7.1333,10,9,3,0,L
85,377,6,9,2,a,0,7.5806,14,2,1,0,W
76,378,0,10,0,h,2,5.6957,8,4,1,0,L
79,378,1,7,1,a,5,7.1579,13,3,2,0,W
84,379,1,10,1,h,6,5.4828,9,4,3,0,W
71,379,2,12,0,a,2,6.725,10,6,2,0,L
74,380,5,16,3,h,10,9.64,10,3,1,0,W
87,380,8,17,2,a,6,17.5385,13,5,3,0,L
86,381,8,17,1,h,3,4.4231,14,2,4,0,D
77,381,4,14,1,a,7,13.2632,7,5,1,0,D
88,382,3,26,0,h,10,8.6522,9,11,1,0,L
89,382,4,5,1,a,3,7.0667,12,5,1,0,W
82,383,8,17,3,h,6,6.1212,11,4,0,0,W
73,383,0,2,0,a,0,21.3529,6,5,1,0,L
71,384,4,15,0,h,6,15.1923,12,7,4,1,L
80,384,8,11,4,a,8,7.8519,8,2,1,0,W
83,385,12,19,4,h,13,7.5455,7,8,1,0,W
90,385,3,7,0,a,4,18.7143,10,3,1,0,L
73,386,2,11,0,h,4,10.6538,9,4,0,0,L
88,386,7,15,4,a,10,11.4615,8,4,1,0,W
79,387,6,13,3,h,8,17.6667,6,6,0,0,W
86,387,5,13,2,a,4,9.9333,11,5,0,0,L
85,388,5,12,2,h,4,15.8947,6,5,0,0,D
84,388,3,12,2,a,9,8.7241,16,5,1,0,D
77,389,7,22,0,h,8,6.1429,11,9,1,0,D
76,389,0,3,0,a,0,7.5417,13,3,1,0,D
81,390,6,18,2,h,11,5.6667,12,4,2,1,D
78,390,5,12,2,a,0,11.3571,19,5,2,0,D
87,391,7,15,1,h,12,7.7105,11,12,2,0,D
82,391,5,18,1,a,10,7.3913,11,9,0,0,D
75,392,4,11,1,h,6,10.5294,12,7,2,0,W
74,392,2,10,0,a,6,15.6,13,8,2,0,L
89,393,2,10,1,h,8,7.2424,15,5,2,0,W
72,393,1,7,0,a,4,10.4,6,5,0,0,L
81,394,7,19,3,h,6,9.5161,11,7,2,0,D
83,394,6,11,3,a,15,9.65,8,4,0,0,D
90,395,4,13,1,h,8,11.6522,13,7,2,0,D
72,395,7,12,1,a,3,8.5882,10,6,1,0,D
74,396,6,20,3,h,10,9.6296,8,11,0,0,W
86,396,3,5,1,a,1,21.4,7,2,0,0,L
84,397,6,12,1,h,6,8.7073,15,1,5,0,W
80,397,2,8,0,a,9,8.068999999999999,13,9,4,0,L
71,398,1,6,1,h,2,18.0588,13,3,2,0,L
73,398,3,12,2,a,3,5.5278,11,8,2,0,W
78,399,7,13,1,h,1,4.5833,13,10,2,0,W
79,399,4,13,0,a,6,7.4444,10,4,1,0,L
88,400,4,13,2,h,5,9.875,10,8,0,0,W
76,400,2,13,1,a,4,10.2083,7,8,1,0,L
77,401,1,15,0,h,8,6.28,9,1,1,0,L
75,401,7,16,2,a,11,6.5833,9,7,1,0,W
82,402,8,16,3,h,8,5.9706,10,2,3,0,W
89,402,1,5,0,a,1,6.9615,10,7,3,0,L
87,403,6,14,4,h,1,8.75,14,6,0,0,W
85,403,3,11,1,a,3,9.1429,14,3,2,0,L
78,404,7,19,0,h,12,8.3913,7,10,0,0,D
72,404,5,9,0,a,9,14.5294,9,7,1,1,D
79,405,7,19,0,h,6,6.9231,7,14,2,0,L
77,405,3,8,3,a,6,13.0667,11,0,2,0,W
89,406,4,13,1,h,14,7.8636,9,14,0,0,W
71,406,1,7,0,a,1,21.0769,10,3,1,0,L
72,407,2,7,1,h,1,16.0,8,3,1,0,D
74,407,4,18,1,a,15,5.9429,14,10,1,0,D
86,408,7,12,3,h,2,16.0476,13,3,2,0,W
84,408,1,11,0,a,8,5.0,9,7,1,0,L
76,409,4,17,0,h,7,6.3704,11,9,0,0,L
90,409,4,11,1,a,3,9.1429,17,3,3,0,W
80,410,4,11,0,h,5,9.0,12,11,2,1,L
88,410,8,11,3,a,9,13.5,15,3,3,0,W
75,411,2,6,2,h,5,12.7059,14,0,1,1,D
81,411,4,19,2,a,6,5.7931,14,5,3,0,D
73,412,5,18,1,h,3,8.2727,9,5,0,0,L
87,412,6,19,2,a,8,20.7333,9,4,0,0,W
83,413,6,21,1,h,16,8.9444,7,10,0,0,D
78,413,2,7,1,a,1,16.7143,13,5,2,0,D
85,414,2,12,0,h,3,8.75,12,5,2,0,L
82,414,6,23,4,a,5,8.2143,12,3,0,0,W
86,415,3,5,1,h,1,9.1538,13,5,3,0,D
88,415,5,9,1,a,5,7.92,8,3,2,0,D
81,416,7,18,3,h,8,7.1111,11,4,0,0,W
90,416,4,7,1,a,5,6.3235,17,2,2,1,L
89,417,10,16,2,h,13,4.8788,13,10,1,0,W
78,417,0,5,0,a,2,11.72,7,2,2,0,L
87,418,13,37,4,h,18,4.7576,8,9,1,0,W
72,418,0,3,0,a,0,24.0,11,1,1,1,L
83,419,7,16,2,h,20,3.8387,14,2,0,0,W
76,419,1,8,0,a,1,14.8214,14,6,1,0,L
88,420,6,11,4,h,10,8.9355,8,9,0,0,W
85,420,2,14,0,a,4,15.6842,8,4,0,0,L
71,421,7,16,2,h,2,21.4,8,6,2,0,L
74,421,7,17,4,a,19,5.973,9,11,0,0,W
73,422,4,13,1,h,4,7.7632,11,10,1,0,L
80,422,4,16,4,a,9,11.1905,4,7,0,0,W
87,423,4,13,2,h,11,4.88,8,5,1,0,D
86,423,3,6,2,a,3,9.0286,17,4,1,0,D
77,424,3,12,0,h,3,15.9545,10,7,2,0,D
83,424,7,20,0,a,20,7.8,8,7,4,0,D
75,425,9,18,4,h,4,10.0541,15,4,1,0,W
84,425,1,9,0,a,1,4.7179,10,6,2,0,L
82,426,2,18,1,h,10,5.6667,8,9,0,0,D
76,426,3,16,1,a,5,11.2692,13,7,1,0,D
85,427,3,11,1,h,6,5.0833,13,2,2,0,D
77,427,5,14,1,a,5,10.1905,13,8,2,0,D
86,428,4,10,1,h,6,8.0,11,4,2,0,W
78,428,3,9,0,a,2,5.7,12,8,0,0,L
72,429,5,12,2,h,9,9.875,4,3,1,0,W
73,429,2,16,1,a,9,17.9444,8,5,0,0,L
90,430,6,18,3,h,10,6.5385,14,8,2,0,W
71,430,2,7,2,a,1,17.8889,10,4,3,1,L
76,431,5,15,0,h,4,7.8649,14,8,0,0,L
81,431,4,8,3,a,5,6.0714,7,6,0,0,W
83,432,3,14,1,h,11,7.5625,8,7,1,0,W
79,432,3,12,0,a,3,21.3333,7,3,0,0,L
84,433,9,18,3,h,8,9.1081,12,4,2,0,W
87,433,3,11,1,a,1,13.05,13,7,2,1,L
89,434,6,21,1,h,10,3.8696,16,6,3,0,D
75,434,3,14,1,a,6,11.375,10,5,0,1,D
74,435,7,14,4,h,10,10.1515,12,8,2,0,W
88,435,5,6,2,a,1,5.4118,9,2,1,0,L
80,436,5,13,2,h,7,10.6818,9,7,3,0,D
82,436,5,16,2,a,1,5.5714,20,8,9,0,D
79,437,2,8,0,h,3,12.2,11,1,1,0,L
89,437,2,15,1,a,12,4.2174,10,6,0,0,W
78,438,4,17,2,h,7,5.64,8,4,2,0,W
85,438,3,12,1,a,6,9.1905,18,3,3,0,L
81,439,7,25,1,h,13,8.0741,11,13,3,0,L
84,439,6,13,4,a,14,16.4,8,3,0,0,W
71,440,0,2,0,h,0,13.5789,8,0,1,0,D
86,440,3,9,0,a,5,7.7037,13,5,1,0,D
73,441,4,12,1,h,4,8.2857,5,5,2,0,D
76,441,4,12,1,a,2,16.6111,8,3,1,0,D
77,442,4,14,3,h,2,8.7442,11,3,4,0,W
80,442,8,9,2,a,11,11.5455,9,3,1,1,L
75,443,8,32,3,h,9,16.7368,4,12,0,0,W
72,443,5,9,1,a,6,6.3846,12,4,3,0,L
82,444,6,20,1,h,11,5.7,8,10,0,0,L
74,444,2,10,2,a,4,10.8621,16,2,3,0,W
87,445,5,19,2,h,17,4.8889,10,8,1,0,W
90,445,3,14,0,a,6,12.5769,15,8,2,0,L
88,446,3,14,2,h,8,4.9459,16,7,2,0,D
83,446,2,5,2,a,1,8.6154,10,2,1,0,D
81,447,6,20,3,h,8,8.4483,6,6,1,0,W
89,447,2,3,2,a,7,5.9643,18,2,3,0,L
79,448,6,18,4,h,12,7.8696,8,5,2,0,W
90,448,7,12,2,a,7,7.3438,12,1,3,0,L
77,449,8,14,3,h,8,14.9524,15,5,1,0,W
72,449,6,17,0,a,10,9.625,7,5,0,0,L
87,450,9,28,1,h,8,8.2222,11,7,3,0,D
80,450,7,13,1,a,3,11.8462,12,3,1,0,D
83,451,7,16,4,h,21,7.1875,12,5,0,0,W
71,451,2,5,0,a,2,24.4545,6,4,1,0,L
80,452,4,17,1,h,18,14.8125,4,7,0,0,D
75,452,5,18,1,a,9,7.2632,12,6,0,0,D
72,453,8,15,3,h,14,6.7586,7,4,0,0,W
79,453,2,11,0,a,10,9.0952,11,11,0,0,L
86,454,10,19,5,h,4,15.2353,7,3,1,1,W
82,454,5,18,1,a,13,9.5789,6,8,2,0,L
74,455,5,19,4,h,7,10.7895,7,2,1,0,W
78,455,4,16,1,a,5,9.6842,14,5,2,0,L
85,456,4,7,2,h,4,17.5385,8,4,3,0,W
81,456,8,20,1,a,7,12.0556,12,10,1,0,L
84,457,1,4,1,h,1,13.3889,4,4,1,0,D
88,457,5,18,1,a,14,9.5484,19,4,3,0,D
90,458,6,20,2,h,9,8.15,11,7,1,0,D
77,458,4,6,2,a,7,8.9524,10,4,0,0,D
76,459,1,13,1,h,3,13.6154,11,7,3,0,D
87,459,3,7,1,a,6,4.5385,14,5,1,0,D
89,460,5,12,3,h,14,11.3684,9,7,1,0,W
73,460,0,7,1,a,5,16.381,8,1,0,0,L
91,461,5,14,2,h,0,17.8667,8,5,2,0,W
75,461,5,18,1,a,5,11.28,17,3,2,0,L
78,462,4,14,0,h,4,4.2609,12,3,2,0,L
76,462,3,13,1,a,5,7.0769,15,6,2,0,W
72,463,6,12,1,h,5,7.4194,10,5,0,0,D
82,463,4,13,1,a,8,5.4118,14,6,0,0,D
92,464,3,10,0,h,5,10.9524,10,7,3,0,L
84,464,9,17,1,a,2,10.3125,14,4,2,0,W
93,465,2,12,1,h,4,7.3125,18,9,3,0,D
85,465,1,12,1,a,4,9.0455,14,6,5,0,D
74,466,6,24,1,h,6,6.5833,8,6,1,0,D
90,466,1,5,1,a,4,14.9565,12,2,2,1,D
88,467,4,16,2,h,11,5.4286,11,9,1,0,W
77,467,3,7,1,a,4,16.0,14,6,2,0,L
73,468,3,9,1,h,3,14.625,7,4,0,0,L
89,468,7,11,3,a,4,10.52,10,2,1,0,W
83,469,5,9,3,h,2,8.6667,13,5,3,0,L
87,469,7,16,4,a,12,9.5862,17,4,3,0,W
80,470,6,16,2,h,7,6.2647,16,7,5,0,W
81,470,3,7,1,a,3,11.8929,16,1,2,0,L
89,471,5,12,2,h,9,17.2,11,4,0,0,W
74,471,1,13,0,a,8,6.871,8,0,0,0,L
85,472,3,8,1,h,3,13.3158,12,7,3,0,L
88,472,6,12,4,a,9,4.7273,13,7,4,0,W
92,473,2,3,2,h,0,25.4375,14,1,0,0,W
87,473,5,26,0,a,14,6.0,5,12,1,0,L
84,474,3,23,0,h,11,10.2333,7,8,0,0,L
91,474,4,12,2,a,5,25.25,10,3,0,0,W
82,475,5,20,1,h,2,4.8438,19,10,3,0,W
78,475,2,10,0,a,6,8.3548,9,4,3,0,L
90,476,2,6,1,h,1,9.8667,20,0,4,0,L
80,476,4,13,2,a,9,8.375,10,5,3,0,W
76,477,4,11,1,h,7,11.8889,16,7,3,0,L
72,477,7,13,2,a,8,4.8571,10,4,1,0,W
75,478,1,8,0,h,8,7.4444,11,2,1,0,D
83,478,4,13,0,a,12,6.6522,7,7,2,0,D
77,479,5,18,1,h,12,9.9655,11,8,1,0,L
93,479,3,8,2,a,6,5.875,14,1,1,0,W
81,480,2,16,1,h,13,7.4412,15,1,3,0,W
73,480,5,8,0,a,7,7.4783,15,6,1,1,L
82,481,4,11,1,h,3,7.5714,11,5,3,0,D
87,481,3,13,1,a,11,7.129,17,5,5,0,D
90,482,6,14,1,h,8,9.8621,18,3,6,0,L
83,482,7,10,3,a,11,7.0345,15,2,1,0,W
75,483,6,13,2,h,3,5.8571,14,4,2,0,W
84,483,3,9,1,a,4,11.3333,10,6,2,0,L
74,484,7,16,1,h,4,5.8421,15,5,2,0,D
77,484,2,5,1,a,7,15.1765,8,5,2,0,D
80,485,10,22,3,h,23,16.6429,6,9,2,0,W
92,485,0,6,0,a,1,14.2917,9,5,2,0,L
78,486,5,24,1,h,12,4.8824,15,10,2,0,D
73,486,3,10,1,a,8,12.9474,10,4,1,0,D
72,487,9,21,1,h,9,7.1379,14,9,2,0,W
85,487,1,8,0,a,9,11.16,11,2,1,0,L
91,488,2,8,0,h,2,19.1538,9,1,2,0,L
89,488,9,29,1,a,15,11.85,6,6,3,0,W
76,489,2,13,0,h,5,17.8889,12,5,1,0,D
93,489,2,7,0,a,4,6.7308,11,4,3,0,D
88,490,5,22,3,h,18,5.6154,5,5,1,0,W
81,490,2,9,1,a,0,13.6154,10,4,3,0,L
89,491,3,14,1,h,8,11.0741,15,4,4,0,L
88,491,6,18,2,a,11,5.0571,10,4,2,0,W
93,492,4,12,1,h,2,9.3043,5,6,1,0,L
78,492,4,12,2,a,4,16.8421,9,6,2,0,W
85,493,2,16,0,h,10,13.4,13,10,3,0,L
82,493,8,20,4,a,9,8.6667,18,8,2,0,W
83,494,2,17,2,h,13,10.7826,10,6,2,0,W
74,494,5,11,1,a,1,12.375,8,1,5,0,L
73,495,5,12,1,h,8,6.8421,9,10,1,0,W
76,495,2,12,0,a,4,10.6667,11,5,3,0,L
92,496,2,13,1,h,7,13.931,13,5,2,0,D
91,496,3,11,1,a,2,12.7778,3,9,0,0,D
81,497,4,19,2,h,5,5.4483,10,4,2,0,L
90,497,8,13,4,a,6,12.0952,15,4,2,0,W
87,498,11,17,4,h,14,15.3,4,1,1,0,W
75,498,3,12,1,a,3,14.7727,8,7,2,0,L
84,499,2,6,2,h,3,10.25,17,1,3,0,D
80,499,7,28,2,a,14,13.7647,8,11,4,0,D
77,500,2,11,0,h,3,16.9565,11,5,1,0,L
72,500,9,20,3,a,4,4.88,8,4,1,0,W
80,501,4,12,1,h,11,14.7059,6,6,1,0,L
87,501,5,13,2,a,4,10.0938,13,4,1,0,W
91,502,2,6,1,h,5,37.1,9,2,0,1,L
83,502,9,24,4,a,14,10.8182,12,4,2,0,W
75,503,6,14,3,h,6,9.7368,10,7,0,0,W
92,503,2,7,0,a,1,15.0,9,1,1,0,L
88,504,11,20,4,h,16,4.3953,8,5,1,1,W
73,504,2,6,0,a,2,21.2,11,5,1,0,L
76,505,6,8,4,h,2,19.2632,14,2,2,0,W
81,505,5,23,2,a,10,4.5172,6,6,1,0,L
72,506,6,11,3,h,8,24.2308,5,6,2,0,W
93,506,0,7,1,a,1,9.4722,15,3,1,0,L
90,507,5,10,3,h,4,11.4762,14,5,3,0,W
89,507,2,15,1,a,6,6.0556,19,7,4,0,L
78,508,8,14,4,h,3,6.0345,15,10,2,0,W
85,508,4,11,1,a,3,8.9063,9,5,1,0,L
74,509,6,19,1,h,7,8.52,14,7,1,0,W
84,509,3,9,0,a,4,16.9286,9,1,1,0,L
82,510,9,31,1,h,10,5.4211,7,14,1,0,W
77,510,2,6,0,a,2,17.7,16,1,5,1,L
89,511,7,16,4,h,11,6.9545,9,8,0,0,W
75,511,3,10,1,a,11,19.4545,12,6,2,0,L
93,512,2,6,1,h,0,6.9,14,2,2,0,L
82,512,5,19,2,a,12,10.0,9,10,1,0,W
85,513,2,12,1,h,4,7.2857,9,6,3,0,D
76,513,3,9,1,a,3,7.8077,13,6,4,0,D
77,514,4,11,2,h,7,10.375,15,3,0,0,L
78,514,4,21,3,a,6,9.4118,12,5,2,0,W
84,515,5,13,1,h,5,11.4286,15,2,2,0,L
88,515,4,18,3,a,23,9.9565,9,7,4,0,W
87,516,12,32,5,h,21,5.8333,8,13,1,0,W
91,516,1,2,1,a,2,26.5,8,2,2,1,L
73,517,1,12,1,h,4,8.5714,10,5,2,0,W
72,517,2,13,0,a,4,8.2593,14,3,2,0,L
83,518,5,14,3,h,15,11.4167,9,9,0,0,W
80,518,2,9,0,a,4,11.8,11,1,2,0,L
81,519,1,13,0,h,4,11.8261,9,6,5,0,L
74,519,9,18,3,a,12,9.2273,14,2,2,0,W
92,520,4,13,2,h,2,10.9583,11,7,1,0,W
90,520,2,12,0,a,1,9.6111,15,6,3,0,L
72,521,3,13,1,h,8,5.08,16,10,5,0,D
78,521,2,10,1,a,6,11.1875,11,9,4,0,D
84,522,3,8,1,h,2,13.8571,11,3,2,0,L
87,522,6,18,2,a,16,9.16,9,10,2,0,W
77,523,2,7,1,h,8,7.5455,7,6,1,0,D
76,523,7,17,1,a,7,20.0,13,5,3,0,D
91,524,2,8,0,h,2,14.7895,13,5,2,0,L
80,524,9,22,2,a,11,11.0952,15,7,2,0,W
90,525,7,17,2,h,12,6.4643,17,4,3,0,D
73,525,3,12,2,a,2,9.0,12,5,4,0,D
81,526,2,19,1,h,3,11.5385,13,4,2,0,D
93,526,3,9,1,a,2,7.4583,12,5,3,0,D
89,527,9,24,1,h,11,4.2069,14,13,3,0,D
85,527,6,7,1,a,6,21.0769,9,2,0,0,D
75,528,1,9,0,h,4,19.4,9,3,1,0,D
74,528,5,11,0,a,8,10.9524,9,6,0,0,D
82,529,7,13,2,h,2,5.9091,20,4,2,0,W
88,529,6,12,0,a,13,7.1364,10,3,2,0,L
92,530,1,10,0,h,0,29.9167,2,2,0,0,L
83,530,3,18,1,a,15,7.8333,3,6,0,0,W
80,531,6,16,3,h,12,11.2174,6,8,1,0,W
75,531,0,5,0,a,3,12.8,12,5,1,0,L
83,532,6,16,3,h,11,13.0,7,5,0,1,W
84,532,6,13,2,a,7,8.5714,10,6,1,0,L
73,533,10,22,6,h,11,7.4722,8,5,0,0,W
91,533,4,11,1,a,1,16.6471,14,4,3,0,L
88,534,8,19,1,h,23,5.9,7,13,0,0,D
72,534,2,3,1,a,1,24.4167,9,1,2,0,D
85,535,6,17,2,h,12,11.375,10,6,1,0,W
77,535,1,11,0,a,6,14.2632,13,4,1,0,L
76,536,4,8,1,h,2,15.4762,14,5,2,0,D
82,536,8,20,1,a,13,4.2105,10,8,2,0,D
78,537,3,12,0,h,3,11.8,12,7,1,0,L
81,537,4,12,1,a,4,8.0,13,6,3,1,W
93,538,3,10,0,h,3,5.4643,15,4,4,0,L
90,538,2,4,1,a,2,15.0526,10,6,1,0,W
74,539,14,34,3,h,9,18.1111,11,8,1,0,W
92,539,1,6,1,a,4,16.5294,10,4,2,0,L
87,540,3,9,0,h,10,4.5152,14,3,0,0,D
89,540,1,7,0,a,1,9.2368,20,1,4,0,D
73,541,1,8,0,h,3,11.24,10,7,2,0,D
82,541,4,16,0,a,11,5.4643,15,4,4,0,D
81,542,3,20,1,h,8,5.64,10,6,2,0,W
77,542,2,10,0,a,3,12.5714,13,2,5,0,L
84,543,5,11,0,h,5,7.5517,15,7,2,0,D
90,543,2,10,0,a,6,7.9259,16,2,1,0,D
75,544,4,16,3,h,10,8.6563,10,8,0,0,W
78,544,7,23,1,a,8,7.2174,8,8,0,0,L
91,545,2,9,0,h,7,9.1034,16,5,2,0,L
85,545,6,12,2,a,6,11.6818,8,7,3,0,W
92,546,3,10,2,h,2,8.875,16,2,2,0,W
72,546,8,21,1,a,5,8.9375,15,8,3,0,L
83,547,6,10,0,h,13,4.5789,6,8,1,0,D
93,547,4,11,0,a,0,20.5,13,3,0,0,D
87,548,7,21,2,h,13,8.1176,9,3,1,0,W
76,548,1,7,1,a,4,18.3,13,2,3,0,L
88,549,3,14,1,h,11,6.3043,11,10,3,0,D
74,549,2,6,1,a,4,11.0,10,3,3,0,D
80,550,6,14,4,h,4,9.08,7,5,3,0,W
89,550,5,16,0,a,9,6.4722,17,7,2,0,L
94,551,7,12,1,h,2,15.45,9,3,2,0,D
95,551,7,20,1,a,11,6.2222,11,7,1,0,D
96,552,9,21,2,h,3,7.9677,18,10,2,0,W
97,552,4,8,1,a,3,18.3333,8,3,1,0,L
98,553,5,21,0,h,13,4.0667,14,10,1,0,L
99,553,2,6,1,a,1,9.0,22,2,3,0,W
100,554,6,19,1,h,5,13.5909,10,5,1,0,W
101,554,3,11,0,a,7,5.9677,13,6,1,0,L
102,555,7,10,5,h,2,7.6154,15,4,1,1,W
103,555,8,25,2,a,2,18.6,16,8,3,0,L
104,556,6,15,2,h,8,14.0526,13,5,4,0,W
105,556,3,14,1,a,3,4.7941,21,1,2,0,L
106,557,7,21,1,h,9,4.4688,14,9,2,0,W
107,557,0,5,0,a,4,20.125,12,1,2,1,L
108,558,4,14,1,h,8,8.8696,15,8,1,0,L
109,558,3,12,3,a,4,7.1351,19,5,2,0,W
110,559,7,13,2,h,5,6.1563,18,4,3,0,W
111,559,0,9,0,a,3,10.1379,16,5,2,1,L
